Date,ABEV3,B3SA3,BBAS3,BBDC4,BBSE3,BPAC11,ELET3,EMBR3,ENEV3,EQTL3,GGBR4,ITSA4,ITUB4,JBSS3,PETR3,PRIO3,RAIL3,RENT3,SUZB3,VALE3,BNB,BTC,ETH,USDT,XRP,IMA-B5,IMA-B5MAIS,IMA-S,IRFM-1,IRFM-1MAIS
2020-04-13,10.19,12.53,10.83,16.1,19.64,9.86,25.34,9.76,8.69,18.25,6.42,5.81,14.19,18.69,17.13,4.69,19.8,29.6,35.53,33.29,78.19897599999999,35570.65522,813.0821719999999,5.2134383799999995,0.97592738,6485.893156,8482.575043,4721.108537,11394.341066,15561.242534
2020-04-14,10.19,12.6,10.82,16.27,19.68,9.98,26.4,9.62,9.19,18.2,6.61,5.88,14.37,19.01,17.01,4.74,20.03,30.34,37.12,33.26,80.52875999999999,35365.030889999995,817.9347449999999,5.173972829999999,0.9606668099999999,6502.292489,8569.362691,4721.745913,11398.153275,15623.920416
2020-04-15,10.03,12.71,10.62,15.8,19.73,9.86,25.5,9.28,9.25,18.11,6.47,5.69,13.84,19.64,16.46,4.7,19.89,29.97,36.37,32.26,76.298719,34714.607970000005,800.69143,5.2508390899999995,0.94574802,6507.068515,8684.306315,4722.394786,11399.561524,15667.603105
2020-04-16,9.65,12.52,10.32,15.39,19.42,9.77,24.83,9.25,9.12,18.16,6.62,5.52,13.49,19.69,15.97,4.5,19.29,29.41,35.35,31.94,81.796479,37081.07048,901.749923,5.246906579999999,0.99694365,6513.871534,8811.318901,4723.07206,11400.393026,15731.200177
2020-04-17,9.77,12.59,10.6,15.69,19.51,9.99,24.91,9.55,8.96,18.75,7.03,5.6,13.73,20.16,16.54,4.4,20.18,31.87,35.01,32.87,81.84336900000001,36841.55954,893.469869,5.24939075,0.9880898100000001,6520.343322,8910.526133,4723.748783,11402.657023,15749.551733
2020-04-20,9.78,12.92,10.39,15.19,19.76,9.74,24.67,9.2,9.18,19.04,6.77,5.49,13.39,20.2,16.39,4.12,19.98,33.83,34.11,31.72,79.539328,36332.3528,905.98272,5.32690192,0.9660625599999999,6541.162255,8964.796679,4724.421284,11414.211173,15825.927407
2020-04-22,9.79,13.38,10.34,15.13,20.29,10.33,25.6,8.97,9.09,19.23,6.69,5.49,13.23,20.62,16.98,3.96,20.7,36.32,34.4,32.05,85.6906,38822.2082,997.28576,5.4694618,1.0261040000000001,6550.623734,8989.550127,4725.064293,11424.828123,15875.988809
2020-04-23,9.73,13.13,10.05,14.92,19.71,10.01,24.05,9.27,9.12,18.47,6.82,5.41,13.04,20.62,17.17,3.99,20.91,34.8,35.72,32.5,88.64667,41437.61475,1026.2429100000002,5.540140200000001,1.0657521,6527.518108,8819.271107,4725.734328,11422.132248,15729.284002
2020-04-24,9.36,11.78,8.71,13.75,18.37,9.25,20.91,8.28,8.63,17.71,6.25,5.14,12.35,20.38,15.91,3.71,20.48,32.81,38.23,32.69,88.948037,41951.494660000004,1048.703506,5.59964512,1.07956417,6429.561846,8299.435213,4726.403145,11403.351931,15240.56762
2020-04-27,9.78,12.49,9.2,14.15,19.05,9.9,21.4,7.66,9.09,18.45,6.47,5.31,12.75,22.12,16.63,3.75,20.6,33.33,39.17,33.28,93.21137399999998,43898.0916,1108.7009639999999,5.66051364,1.1163885,6400.666342,8348.410021,4727.080107,11399.983742,15237.943162
2020-04-28,9.86,12.67,10.44,15.39,19.02,10.97,22.94,8.17,9.09,18.84,6.85,5.68,13.81,22.63,17.84,4.36,20.14,35.02,37.76,33.32,89.758368,42607.17531,1081.005345,5.508149850000001,1.17972855,6442.336399,8679.802937,4727.742316,11420.241826,15587.546338
2020-04-29,9.83,12.7,10.59,15.91,19.57,10.79,23.89,8.82,9.1,18.62,7.12,5.67,13.99,23.23,18.81,4.3,19.7,35.97,37.83,34.91,92.98556400000001,46790.99732,1149.1159200000002,5.33906784,1.20779872,6447.470573,8757.013073,4728.391383,11421.642086,15650.235419
2020-04-30,9.55,12.23,10.21,14.76,19.99,10.43,23.28,8.65,8.99,18.09,6.71,5.51,13.46,23.07,18.47,4.09,19.73,34.02,38.5,33.51,93.2586,47336.9682,1131.281676,5.48964006,1.15969812,6449.579515,8711.586214,4729.047583,11425.945477,15652.170155
2020-05-04,9.91,12.22,9.95,14.11,19.05,10.16,22.01,7.72,8.82,17.77,6.56,5.33,12.95,22.04,17.87,3.95,19.64,33.24,39.57,32.82,94.3759,49210.211500000005,1145.65245,5.548327,1.20881,6453.440023,8692.13019,4729.716301,11427.65853,15615.81118
2020-05-05,10.06,12.34,9.96,14.12,18.75,10.21,21.94,7.5,9.08,17.94,6.58,5.46,13.43,22.03,18.49,4.24,19.59,33.46,40.64,32.64,94.05013799999999,50210.2783,1145.559688,5.5822048099999995,1.20993327,6458.843496,8706.457034,4730.404073,11432.476828,15666.809754
2020-05-06,9.97,12.24,9.67,13.83,18.46,9.74,21.6,7.16,8.87,17.39,6.65,5.33,13.16,22.34,17.76,4.16,20.08,32.34,40.9,33.12,93.53818000000001,52291.0996,1137.31456,5.719714,1.2102252,6460.767243,8696.421665,4731.081047,11432.635953,15700.683403
2020-05-07,9.72,11.73,9.41,13.23,17.68,9.12,20.54,7.01,8.68,16.48,7.12,5.08,12.69,23.61,18.12,4.16,19.59,29.62,43.97,34.4,99.12190000000001,58189.21986,1236.1084,5.837113770000001,1.27459102,6462.433934,8575.590887,4731.760248,11443.869659,15685.707275
2020-05-08,10.14,12.02,9.71,13.83,17.52,9.23,21.33,7.54,8.88,17.37,7.43,5.2,13.21,22.7,19.36,4.04,20.24,29.5,46.26,36.49,98.24476600000001,56208.15778000001,1212.010255,5.73591233,1.25356653,6480.119096,8624.130393,4732.286702,11448.058148,15747.024179
2020-05-11,10.06,11.72,9.77,13.62,17.73,9.14,20.89,7.19,8.88,17.66,7.15,5.16,13.24,22.42,18.84,4.22,19.91,27.96,46.5,35.66,87.96815999999998,49917.276399999995,1081.91528,5.821490799999999,1.1217104,6487.961482,8590.851263,4732.829059,11449.326967,15734.101484
2020-05-12,9.87,11.38,9.43,13.2,17.2,9.0,19.82,6.78,8.52,17.08,6.93,5.01,12.79,22.98,18.68,4.16,19.46,27.37,47.43,35.45,92.757056,51874.50128,1117.322304,5.88971992,1.1594632,6470.3065,8478.280536,4733.376503,11444.654187,15620.32262
2020-05-13,9.49,11.51,9.15,13.08,17.4,9.31,19.86,6.19,8.27,16.58,6.65,5.03,12.78,24.44,17.95,4.05,19.54,27.17,49.42,36.26,94.810572,54724.709240000004,1174.5682160000001,5.891085199999999,1.18704484,6461.958933,8416.126166,4733.914923,11444.267146,15556.746559
2020-05-14,9.89,12.04,9.55,13.8,17.85,9.4,21.81,6.57,8.45,17.41,6.71,5.22,13.34,23.66,17.52,4.2,20.47,29.14,46.44,35.92,95.250485,56827.171599999994,1181.47795,5.81324345,1.1855459999999998,6472.366359,8495.135046,4734.459242,11445.979338,15595.623255
2020-05-15,9.81,12.59,9.37,13.2,17.01,9.22,21.74,6.23,8.4,17.37,6.24,4.98,12.8,22.58,17.53,4.16,19.6,30.05,43.99,35.89,91.98833400000001,54560.6172,1140.92469,5.8554,1.15995474,6487.471811,8529.403272,4735.003979,11450.447553,15639.86036
2020-05-18,10.19,13.37,9.82,13.9,17.69,10.07,23.41,6.59,8.81,18.06,6.76,5.23,13.41,21.09,19.23,5.0,20.77,33.34,40.23,38.29,95.10697,55649.87330000001,1228.8415300000001,5.7172843,1.1746826000000001,6505.30995,8611.40268,4735.544998,11452.865463,15699.496577
2020-05-19,10.06,12.97,9.55,13.49,17.68,10.23,22.74,6.44,8.75,17.54,6.75,5.05,12.83,20.62,19.11,5.4,20.06,34.89,40.8,39.17,98.96879999999999,56235.568199999994,1234.29054,5.755150799999999,1.1795699999999998,6513.077731,8641.313307,4736.088974,11454.545099,15725.247306
2020-05-20,10.23,12.94,9.79,13.63,17.71,10.6,22.54,6.58,8.78,17.27,6.81,5.05,12.78,20.37,19.68,5.25,20.27,35.12,39.32,39.22,96.20325,54148.76774999999,1195.368075,5.69193075,1.1487465000000001,6524.999408,8686.322521,4736.630267,11455.324161,15726.482427
2020-05-21,10.01,13.89,10.48,14.38,18.18,11.59,22.66,6.59,9.0,17.31,6.89,5.32,13.51,19.74,19.75,5.5,20.54,36.11,37.59,38.2,89.310763,50283.7913,1103.201625,5.54903479,1.07850101,6537.871146,8731.806274,4737.172708,11458.576022,15778.74245
2020-05-22,9.89,13.97,10.21,14.47,17.7,11.36,24.39,6.47,9.26,17.8,6.63,5.43,13.58,19.99,19.33,5.38,20.82,36.01,37.72,37.55,91.80574200000001,50743.28586,1147.43343,5.53490676,1.10897352,6537.022016,8704.29062,4737.715939,11459.140375,15761.34811
2020-05-25,10.34,14.81,11.29,15.5,18.56,12.38,25.54,6.86,9.44,19.25,7.07,5.66,14.18,20.11,20.14,5.8,21.23,36.51,36.83,37.43,89.207118,48460.48702000001,1111.712393,5.44773383,1.0685248200000002,6571.113193,8867.1533,4738.251891,11464.788501,15898.949066
2020-05-26,10.56,14.81,11.03,14.82,18.96,12.13,26.15,6.64,9.5,19.14,6.83,5.46,13.61,20.01,20.35,5.76,21.34,36.69,37.01,36.75,86.6959,47263.1625,1074.345,5.3476725,1.0353265,6567.020669,8821.71227,4738.794334,11465.898558,15911.274097
2020-05-27,11.27,14.83,11.07,15.08,19.05,12.55,27.51,7.27,9.77,19.84,7.58,5.58,14.04,21.06,20.45,5.95,23.38,38.9,37.52,37.83,86.798518,48509.614030000004,1097.795594,5.27435466,1.0441134,6573.806296,8823.400325,4739.335569,11467.098772,15926.150706
2020-05-28,10.8,14.63,11.03,14.74,19.28,12.23,27.28,6.98,9.66,19.64,7.73,5.51,13.79,21.29,20.36,5.85,23.1,37.13,37.48,37.42,92.30885999999998,51732.9549,1189.96281,5.4045,1.08360225,6581.954206,8793.501732,4739.879456,11469.540945,15924.211405
2020-05-29,10.51,14.5,11.05,14.62,19.03,12.04,27.48,7.15,9.55,19.79,7.68,5.43,13.63,21.26,20.63,6.2,22.46,38.29,36.99,39.59,90.7137,50291.675279999996,1177.463826,5.33449917,1.05441336,6586.336098,8800.68805,4740.419243,11473.409134,15953.258555
2020-06-01,10.61,14.5,11.39,15.28,19.31,12.36,28.16,7.41,9.55,19.59,7.73,5.57,14.01,21.25,20.74,6.26,22.55,37.42,37.56,39.91,96.110336,54648.27268999999,1329.9375009999999,5.37241761,1.1311199699999999,6585.093247,8791.244406,4740.962385,11475.054566,15958.377942
2020-06-02,10.93,14.79,11.76,15.97,19.96,13.65,28.6,8.24,9.38,19.84,8.21,5.85,14.95,21.11,21.64,6.72,22.58,38.06,37.53,39.91,89.880192,49556.85864,1237.6211159999998,5.2019201399999995,1.05692448,6598.791343,8893.619571,4741.509367,11477.503572,16030.675616
2020-06-03,11.16,15.54,12.45,16.68,21.0,14.67,28.37,8.52,9.88,20.53,8.77,6.02,15.35,19.94,21.84,6.5,23.08,40.81,37.25,40.09,88.89223199999999,48937.29984,1237.809144,5.0622,1.03319502,6606.449336,8988.057971,4742.047092,11480.759394,16068.834314
2020-06-04,11.27,15.79,12.52,16.92,21.12,14.86,28.15,8.93,9.84,20.33,8.78,6.09,15.79,20.78,21.94,6.78,22.29,39.8,38.93,41.58,89.68487999999999,50137.533599999995,1245.81103,5.119,1.0463236,6607.739789,8985.714767,4742.589729,11482.179112,16046.083811
2020-06-05,11.84,15.62,12.61,17.22,21.45,14.85,28.42,9.04,9.76,20.29,8.67,6.16,16.14,20.28,22.63,7.45,23.04,40.63,37.42,40.79,87.76545,47756.3052,1191.180455,4.95701245,1.0055838,6616.517202,9011.6578,4743.130209,11483.019778,16012.815822
2020-06-08,12.3,16.47,13.04,18.13,21.38,16.28,30.43,10.7,9.94,21.27,8.86,6.38,16.79,21.19,23.12,7.47,24.09,42.98,37.28,40.92,84.06489,47158.811700000006,1187.3261400000001,4.824929200000001,0.9843743000000001,6611.478,9054.471714,4743.673705,11483.5656,16019.148634
2020-06-09,12.06,16.26,12.82,17.73,20.79,16.17,30.59,10.31,9.93,21.49,8.55,6.36,16.46,21.35,22.47,7.04,24.23,42.68,37.29,41.08,85.09910400000001,47859.30496,1194.522944,4.9016496,0.9862089600000001,6601.292999,9040.908184,4744.217649,11485.143886,16017.444259
2020-06-10,11.76,16.16,12.26,16.9,20.21,15.56,28.89,9.33,9.9,21.25,8.2,6.16,15.74,21.38,21.8,6.58,24.09,40.89,37.25,40.49,86.48394800000001,49129.24816,1232.2594960000001,4.97668124,1.00806764,6608.735984,9069.198587,4744.760807,11486.263283,16064.958254
2020-06-12,11.43,15.87,11.95,16.71,19.89,15.54,28.74,8.82,10.12,21.32,7.93,6.01,15.43,21.27,21.03,6.17,23.99,40.09,36.16,39.89,84.04032000000001,47811.06330000001,1199.69577,5.048984850000001,0.9747465000000001,6608.766189,9051.617571,4745.30297,11487.607927,16061.704184
2020-06-15,11.31,15.76,11.85,16.34,19.84,14.99,27.7,8.58,10.16,21.2,7.75,5.87,15.07,20.8,21.11,6.7,23.46,40.49,37.6,40.25,84.450366,48594.53478,1190.6058010000002,5.15827785,0.99195668,6607.904823,9024.802493,4745.840435,11490.314997,16057.968704
2020-06-16,11.17,15.76,12.0,17.02,19.69,15.51,27.67,9.05,10.05,21.08,8.46,5.99,15.5,20.86,21.98,6.63,23.59,39.97,37.22,41.38,86.14249000000001,49931.7105,1233.9924800000001,5.2445729000000005,1.0087532,6604.250623,8973.8571,4746.378473,11492.130661,16031.662081
2020-06-17,11.6,16.3,12.36,17.29,20.39,15.8,30.43,8.95,10.28,21.81,8.41,6.09,15.7,21.66,22.03,6.67,24.02,40.62,38.0,41.98,85.74904,49486.607560000004,1222.864968,5.2286,1.0101655200000001,6612.392017,9048.341383,4746.923687,11493.695422,16074.030404
2020-06-18,11.52,16.04,12.32,17.22,20.94,17.24,29.65,8.87,10.36,21.45,8.75,6.29,16.31,21.73,22.38,7.03,23.39,41.0,38.64,41.96,86.84823999999999,50485.446560000004,1244.0539840000001,5.375448960000001,1.02066848,6612.325291,8973.034684,4747.467251,11496.38912,16013.453701
2020-06-19,11.66,16.24,12.16,17.27,21.67,17.75,29.56,8.76,10.36,21.86,8.83,6.39,16.63,21.64,22.06,7.02,23.75,41.69,38.59,41.21,84.86179,49461.997,1216.6886550000002,5.30784475,0.99465665,6619.265475,8966.096457,4747.871953,11498.710798,16042.697226
2020-06-22,11.89,16.03,11.91,16.67,21.7,18.74,29.47,8.45,10.55,21.89,8.7,6.23,16.12,20.95,21.65,6.92,23.32,41.03,38.09,41.09,86.6646,50862.66588,1277.6462999999999,5.25555144,0.9948045600000001,6617.037647,8875.171308,4748.275826,11499.270428,16012.684245
2020-06-23,11.74,16.65,12.01,16.65,21.64,19.35,29.0,8.52,10.43,20.71,8.87,6.17,15.9,20.84,22.29,7.13,23.72,41.55,37.16,41.53,84.477338,49607.113320000004,1253.50144,5.15832336,0.9736283800000002,6621.238655,8941.109532,4748.67394,11500.090762,16047.026236
2020-06-24,11.52,16.76,11.54,16.1,21.36,18.91,28.25,8.09,10.51,20.73,9.0,6.0,15.3,21.13,21.69,6.72,23.01,40.86,37.71,41.38,85.5472,49735.0034,1255.137825,5.346165330000001,0.98111945,6617.499404,8887.022276,4749.077519,11500.832902,16001.757617
2020-06-25,11.95,17.51,11.83,16.49,21.83,18.96,29.35,8.15,10.98,21.12,8.95,6.11,15.48,21.01,22.15,7.09,23.34,41.33,37.2,41.83,85.21555099999999,49530.53475,1245.6146159999998,5.35663561,0.97266776,6641.985159,8983.870627,4749.474444,11501.950926,16071.739151
2020-06-26,11.75,17.02,11.4,15.98,20.97,17.92,29.07,7.83,10.7,21.02,8.68,5.93,15.22,20.5,21.66,6.89,22.72,40.13,37.01,41.55,86.48268,50233.44,1259.51028,5.4845483999999995,1.0008299999999999,6644.103722,8935.038239,4749.880358,11502.680329,16052.906171
2020-06-29,12.01,17.5,11.98,16.54,21.27,18.74,29.76,8.42,10.94,21.35,8.97,6.07,15.68,20.41,22.34,6.99,22.61,41.09,36.86,41.56,83.53656400000001,49632.390360000005,1231.272758,5.402859660000001,0.95748248,6659.718331,9007.025006,4750.276655,11504.027536,16083.183997
2020-06-30,11.91,17.54,11.52,15.99,20.53,18.86,29.76,8.09,11.24,21.71,9.15,5.89,15.07,20.47,22.12,7.08,22.42,40.79,35.94,41.77,84.17794,49935.009939999996,1233.316143,5.46773983,0.95820733,6659.898205,9050.930966,4750.684778,11505.822243,16118.780758
2020-07-01,12.1,17.89,11.85,16.34,20.85,18.86,31.31,8.1,11.6,22.39,8.85,6.01,15.46,20.22,22.14,6.9,22.9,42.22,36.28,40.74,84.068094,49079.07026,1228.05353,5.3200587,0.9385211,6673.451689,9166.892439,4751.105903,11506.692233,16150.211753
2020-07-02,11.94,17.94,11.88,16.4,20.73,19.48,30.78,8.17,11.78,22.07,9.02,6.11,15.73,20.62,22.42,7.08,22.39,42.26,35.97,41.45,82.32345600000001,48692.50196000001,1213.520632,5.36174384,0.9368580800000001,6677.579783,9170.008654,4751.507294,11504.596366,16139.70855
2020-07-03,11.91,18.04,12.0,16.51,20.9,19.61,31.29,8.19,11.95,22.66,8.98,6.12,15.7,21.24,22.28,6.97,22.42,42.57,36.41,41.28,81.225424,48198.89018,1196.692896,5.3184579,0.93770712,6692.249854,9240.141422,4751.903814,11507.053705,16179.064495
2020-07-06,12.1,18.04,12.42,17.51,21.1,19.73,31.5,8.47,11.84,22.58,9.23,6.36,16.43,21.6,22.92,7.43,23.21,43.12,36.05,42.26,87.30606,50021.5518,1293.843672,5.36102058,1.0112505600000001,6690.373861,9282.740243,4752.303546,11505.540379,16190.589279
2020-07-07,12.17,18.25,11.92,16.78,20.93,20.13,32.16,8.2,11.87,22.78,9.01,6.13,15.62,22.21,22.54,7.43,23.13,43.88,35.36,42.11,90.3672,49788.024,1286.9257499999999,5.383303199999999,0.9956528999999998,6684.673247,9242.790691,4752.706828,11505.03254,16146.587438
2020-07-08,12.39,19.36,12.21,17.36,21.34,20.96,29.68,8.18,12.1,22.93,9.12,6.24,15.96,21.89,23.09,7.33,23.06,44.29,35.32,42.82,92.20637200000002,50376.41178,1319.469978,5.34861064,1.09728788,6674.362375,9268.453476,4753.113099,11501.929332,16124.726738
2020-07-09,12.33,18.8,12.17,16.97,21.12,20.52,32.23,7.99,12.02,22.45,9.18,6.26,15.97,21.52,22.43,7.33,22.78,43.2,35.63,42.15,89.94749200000001,49330.64441000001,1292.701426,5.347709560000001,1.08214738,6682.038077,9330.719758,4753.520987,11502.092924,16136.827034
2020-07-10,12.51,19.14,12.23,17.22,20.87,21.06,31.8,8.06,11.94,22.85,9.2,6.28,16.11,22.11,22.77,7.22,22.77,43.41,35.83,42.56,92.10174,49432.015380000004,1284.419988,5.328059039999999,1.0594362000000002,6697.543728,9395.723539,4753.923442,11507.537971,16175.385004
2020-07-13,11.79,19.12,12.11,16.98,20.61,20.84,30.78,8.16,11.95,22.34,9.3,6.16,15.88,21.52,22.63,7.73,22.16,41.97,35.23,43.07,99.54168000000001,49952.4144,1295.50092,5.4056212,1.0737747999999998,6702.599441,9365.767926,4754.33033,11507.967336,16165.090746
2020-07-14,11.72,19.52,12.31,17.26,20.56,20.63,30.51,8.01,12.29,22.16,9.49,6.24,16.14,21.3,23.41,7.97,22.17,43.77,35.81,46.09,97.096266,49666.69916,1290.8597,5.36901022,1.06864934,6705.467854,9341.100534,4754.737208,11510.094784,16167.420641
2020-07-15,12.04,19.76,12.43,17.55,20.75,20.71,31.52,8.8,12.38,22.81,9.46,6.3,16.26,21.44,23.96,8.03,22.57,44.61,37.95,46.16,94.66957399999998,49395.179260000004,1281.341676,5.36926302,1.05892456,6702.297101,9344.988687,4755.143074,11510.491048,16155.642183
2020-07-16,11.84,19.63,12.32,17.24,20.63,21.21,30.97,8.26,12.66,22.79,9.28,6.23,15.98,19.01,13.21,7.93,22.58,44.46,37.84,44.91,91.428365,48701.19783,1245.611515,5.33376555,1.03636584,6697.650391,9375.651346,4755.551235,11512.345395,16161.166602
2020-07-17,11.93,20.4,12.7,17.33,20.74,21.95,35.42,8.38,12.55,23.19,9.32,6.3,16.13,19.78,13.22,7.83,23.4,45.81,38.93,45.6,91.920243,49303.06742,1253.335475,5.388669429999999,1.04736305,6701.164191,9482.216738,4755.957086,11515.187611,16214.158514
2020-07-20,11.9,21.52,12.65,17.49,21.31,22.81,35.07,8.32,12.82,23.01,9.32,6.4,16.17,20.11,13.14,8.02,23.84,46.07,39.31,45.42,93.08540099999999,48820.01591999999,1258.01163,5.333628299999999,1.03742001,6698.227854,9474.394898,4756.368317,11516.447874,16215.824008
2020-07-21,12.37,21.11,12.72,17.96,21.24,22.02,33.98,8.5,12.68,22.77,9.23,6.46,16.41,19.76,13.41,8.23,23.45,46.75,39.57,44.6,91.63543599999998,48544.54448999999,1269.709289,5.18009121,1.03167435,6704.900705,9481.442321,4756.774402,11514.338721,16193.242473
2020-07-22,12.39,21.29,12.61,17.65,21.33,22.0,34.29,8.31,12.88,23.01,9.57,6.46,16.04,19.58,13.27,8.12,23.15,46.25,38.59,44.25,92.61046,48677.79742,1347.098448,5.12785652,1.04173976,6715.942263,9500.140412,4757.169672,11517.110016,16173.543029
2020-07-23,12.13,20.92,12.31,17.39,20.98,21.69,33.72,8.22,13.04,22.93,9.37,6.36,15.7,19.84,13.11,7.9,22.68,45.74,39.8,43.96,97.762112,50025.43552,1434.851808,5.216932320000001,1.0865352,6714.810452,9478.912384,4757.579801,11517.884921,16158.908227
2020-07-24,12.58,20.86,12.16,17.5,21.08,21.58,33.4,8.02,12.8,23.34,9.8,6.41,15.68,19.59,13.17,7.7,22.23,44.57,41.32,43.78,100.36702199999999,49955.35656,1461.705957,5.24284251,1.0675116,6709.253249,9531.190298,4757.988422,11524.764434,16230.697088
2020-07-27,12.87,21.14,12.51,18.31,21.45,21.77,34.45,8.02,12.73,23.69,10.2,6.76,16.47,19.51,13.42,8.03,22.66,45.27,40.71,45.84,101.813613,56708.99916,1655.56446,5.15293152,1.15395621,6720.569277,9589.016693,4758.399445,11527.674152,16267.154571
2020-07-28,12.71,20.83,12.55,18.18,21.13,21.07,34.1,8.17,12.45,23.53,10.14,6.68,16.37,19.75,13.2,7.87,22.74,44.76,41.03,45.08,103.94206100000001,56214.773049999996,1633.3899679999997,5.16309127,1.18732032,6719.739545,9567.192176,4758.81722,11528.050563,16262.898842
2020-07-29,12.76,20.63,12.88,18.76,21.26,21.82,34.85,8.18,12.48,23.53,10.28,6.83,16.76,19.67,13.45,7.87,22.38,44.94,40.53,47.03,102.556928,57408.618279999995,1642.8751439999999,5.176436880000001,1.25714944,6715.72796,9581.154974,4759.219147,11529.778244,16259.774118
2020-07-30,12.26,20.63,12.47,18.1,21.13,21.56,34.84,7.95,12.47,24.1,10.14,6.7,16.47,19.5,13.16,7.93,22.66,49.81,41.25,45.77,102.964932,57183.15708000001,1725.7190580000001,5.16267612,1.2584602800000002,6724.617013,9704.787665,4759.620061,11532.43675,16341.433752
2020-07-31,11.71,18.91,12.03,17.35,20.95,21.45,33.74,7.61,12.59,24.18,9.98,6.55,15.93,19.11,12.81,7.92,22.15,49.84,41.03,45.35,107.98008000000002,59205.6816,1810.16824,5.2307912000000005,1.355628,6725.812977,9713.866654,4760.031184,11533.259783,16355.888151
2020-08-03,11.55,19.04,12.31,17.16,21.28,22.28,34.29,7.66,12.47,24.01,10.0,6.57,16.17,19.97,12.61,7.9,21.98,49.22,42.1,45.02,117.441091,59728.399719999994,2052.95754,5.3228963899999995,1.649603,6728.007273,9744.771715,4760.438882,11534.843345,16358.577546
2020-08-04,11.29,18.84,11.93,16.81,21.15,21.64,33.79,7.47,12.4,23.49,9.99,6.27,15.23,19.49,12.59,7.66,21.5,48.84,41.11,45.34,117.967,59167.063,2061.0898,5.289471,1.593877,6727.686247,9689.996285,4760.846068,11533.89562,16315.976797
2020-08-05,11.1,18.92,11.94,16.88,21.24,21.89,33.52,7.66,12.45,23.84,10.59,6.26,15.22,19.35,13.41,8.7,21.8,49.92,44.24,46.46,123.155856,62081.02602,2120.259258,5.292845099999999,1.6002854999999998,6727.093816,9626.949359,4761.253164,11533.015838,16283.583227
2020-08-06,11.17,19.09,12.31,16.74,21.66,22.25,34.74,7.58,12.81,23.7,10.32,6.33,15.43,19.57,13.45,8.44,22.67,50.53,45.25,46.19,121.291625,62682.978650000005,2105.036145,5.3325663,1.6165108000000001,6752.722224,9665.994143,4761.66185,11541.743647,16346.468284
2020-08-07,11.21,18.64,12.22,16.64,21.49,21.78,34.39,7.5,12.53,23.34,10.07,6.27,15.1,19.23,13.16,8.78,23.23,49.73,45.11,45.16,121.43723899999999,63040.7736,2064.215531,5.43721234,1.60103552,6751.449635,9569.035338,4762.022495,11541.065326,16296.742333
2020-08-10,11.15,18.55,12.34,16.78,21.64,22.06,34.02,7.93,12.45,23.3,10.44,6.36,15.3,19.48,13.6,9.08,22.77,49.83,46.27,46.46,124.039556,65167.083040000005,2167.979036,5.48503684,1.6147615199999998,6751.997338,9493.180698,4762.380701,11541.334678,16269.572597
2020-08-11,11.3,18.13,12.16,16.65,21.76,21.67,33.47,8.02,12.33,22.64,10.38,6.26,15.12,19.35,13.37,8.76,22.19,49.71,45.82,45.03,114.4326,61280.352,2039.0738,5.3773100000000005,1.5220019999999999,6752.494388,9462.254968,4762.737904,11542.871068,16248.937926
2020-08-12,11.36,18.33,12.09,16.49,21.79,21.68,32.76,7.8,12.22,22.74,10.35,6.2,14.95,19.85,13.58,8.88,22.43,49.38,46.14,45.94,116.81595,62793.73476000001,2103.339096,5.438733299999999,1.53382059,6740.781889,9407.532784,4763.100119,11541.04459,16182.679703
2020-08-13,11.13,18.07,11.85,16.15,21.04,21.21,30.48,7.6,12.28,22.31,10.21,6.05,14.52,19.66,13.18,8.72,22.0,47.98,46.57,45.08,116.93682,63197.9621,2278.12039,5.3775904,1.5800967,6741.908951,9339.855133,4763.461132,11539.872561,16140.188496
